,LoginID,ClientID,AppOrderID,OrderReferenceID,GeneratedBy,ExchangeOrderID,OrderCategoryType,ExchangeSegment,ExchangeInstrumentID,OrderSide,OrderType,ProductType,TimeInForce,OrderPrice,OrderQuantity,OrderStopPrice,OrderStatus,OrderAverageTradedPrice,LeavesQuantity,CumulativeQuantity,OrderDisclosedQuantity,OrderGeneratedDateTime,ExchangeTransactTime,TradingSymbol,LastUpdateDateTime,OrderExpiryDate,CancelRejectReason,OrderUniqueIdentifier,OrderLegStatus,BoLegDetails,IsSpread,BoEntryOrderId,ApiOrderSource,MessageCode,MessageVersion,TokenID,ApplicationType,SequenceNumber
0,ITC2317,ITC2317,1210051218,,TWS,1500000001480792,NORMAL,NSEFO,42679,SELL,Limit,NRML,DAY,200.0,450,0,Filled,205.05,0,450,0,14-10-2025 09:16:33,14-10-2025 09:16:33,NIFTY 14OCT2025 CE 25100,14-10-2025 09:16:33,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
1,ITC2317,ITC2317,1210054231,,TWS,1300000001929366,NORMAL,NSEFO,42717,BUY,Limit,NRML,DAY,1.3,450,0,Filled,1.3,0,450,0,14-10-2025 09:16:46,14-10-2025 09:16:47,NIFTY 14OCT2025 CE 25700,14-10-2025 09:16:47,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
2,ITC2317,ITC2317,1210058257,,TWS,1300000002254714,NORMAL,NSEFO,42702,SELL,Limit,NRML,DAY,81.0,450,0,Filled,81,0,450,0,14-10-2025 09:17:06,14-10-2025 09:17:10,NIFTY 14OCT2025 PE 25350,14-10-2025 09:17:10,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
3,ITC2317,ITC2317,1210058273,,TWS,1500000002115027,NORMAL,NSEFO,42660,BUY,Limit,NRML,DAY,1.6,450,0,Filled,1.55,0,450,0,14-10-2025 09:17:17,14-10-2025 09:17:17,NIFTY 14OCT2025 PE 24750,14-10-2025 09:17:17,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
4,ITC2317,ITC2317,1210074837,,TWS,1300000040117005,NORMAL,NSEFO,42717,BUY,Limit,NRML,DAY,1.55,1800,0,Filled,1.55,0,1800,0,14-10-2025 09:57:31,14-10-2025 09:57:31,NIFTY 14OCT2025 CE 25700,14-10-2025 09:57:31,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
5,ITC2317,ITC2317,1210074838,,TWS,1300000040117006,NORMAL,NSEFO,42717,BUY,Limit,NRML,DAY,1.55,1800,0,Filled,1.55,0,1800,0,14-10-2025 09:57:31,14-10-2025 09:57:31,NIFTY 14OCT2025 CE 25700,14-10-2025 09:57:31,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
6,ITC2317,ITC2317,1210074839,,TWS,1300000040117007,NORMAL,NSEFO,42717,BUY,Limit,NRML,DAY,1.55,1800,0,Filled,1.55,0,1800,0,14-10-2025 09:57:31,14-10-2025 09:57:31,NIFTY 14OCT2025 CE 25700,14-10-2025 09:57:31,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
7,ITC2317,ITC2317,1210074840,,TWS,1300000040117008,NORMAL,NSEFO,42717,BUY,Limit,NRML,DAY,1.55,75,0,Filled,1.55,0,75,0,14-10-2025 09:57:31,14-10-2025 09:57:31,NIFTY 14OCT2025 CE 25700,14-10-2025 09:57:31,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
8,ITC2317,ITC2317,1210074858,,TWS,1100000042031948,NORMAL,NSEFO,42691,SELL,Limit,NRML,DAY,46.0,1800,0,Filled,46.454166666666666,0,1800,0,14-10-2025 09:57:47,14-10-2025 09:57:47,NIFTY 14OCT2025 CE 25250,14-10-2025 09:57:47,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
9,ITC2317,ITC2317,1210074859,,TWS,,NORMAL,NSEFO,42691,SELL,Limit,NRML,DAY,46.0,1800,0,Rejected,,1800,0,0,14-10-2025 09:57:47,14-10-2025 09:57:47,NIFTY 14OCT2025 CE 25250,14-10-2025 09:57:47,01-01-1980 00:00:00,OEMS:RMS : Margin Exceeds :  - Set Limit:[31603097] Total Required Margin:[32480116.05] Available Margin[2099650.14] Margin Shortfall[877019.05] for entity [Client]-[ITC2317] across [ALL|ALL|ALL],,SingleOrderLeg,0,False,,,9004,4,0,0,0
10,ITC2317,ITC2317,1210074860,,TWS,,NORMAL,NSEFO,42691,SELL,Limit,NRML,DAY,46.0,1800,0,Rejected,,1800,0,0,14-10-2025 09:57:47,14-10-2025 09:57:47,NIFTY 14OCT2025 CE 25250,14-10-2025 09:57:47,01-01-1980 00:00:00,OEMS:RMS : Margin Exceeds :  - Set Limit:[31603097] Total Required Margin:[32480116.05] Available Margin[2099650.14] Margin Shortfall[877019.05] for entity [Client]-[ITC2317] across [ALL|ALL|ALL],,SingleOrderLeg,0,False,,,9004,4,0,0,0
11,ITC2317,ITC2317,1210074861,,TWS,1100000042031959,NORMAL,NSEFO,42691,SELL,Limit,NRML,DAY,46.0,75,0,Filled,46.45,0,75,0,14-10-2025 09:57:47,14-10-2025 09:57:47,NIFTY 14OCT2025 CE 25250,14-10-2025 09:57:47,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
12,ITC2317,ITC2317,1210074864,,TWS,1100000042241594,NORMAL,NSEFO,42691,SELL,Limit,NRML,DAY,47.0,900,0,Filled,47.4,0,900,0,14-10-2025 09:58:01,14-10-2025 09:58:01,NIFTY 14OCT2025 CE 25250,14-10-2025 09:58:01,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
13,ITC2317,ITC2317,1210074880,,TWS,1300000041021713,NORMAL,NSEFO,42717,SELL,Limit,NRML,DAY,1.45,1800,0,Filled,1.45,0,1800,0,14-10-2025 09:58:37,14-10-2025 09:58:57,NIFTY 14OCT2025 CE 25700,14-10-2025 09:58:57,01-01-0001 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
14,ITC2317,ITC2317,1210074881,,TWS,,NORMAL,NSEFO,42717,SELL,Limit,NRML,DAY,2.0,900,0,Rejected,,900,0,0,14-10-2025 09:58:37,14-10-2025 09:58:37,NIFTY 14OCT2025 CE 25700,14-10-2025 09:58:37,01-01-1980 00:00:00,OEMS:RMS : Margin Exceeds :  - Set Limit:[31603097] Total Required Margin:[31840367.23] Available Margin[59064.6] Margin Shortfall[237270.23] for entity [Client]-[ITC2317] across [ALL|ALL|ALL],,SingleOrderLeg,0,False,,,9004,4,0,0,0
15,ITC2317,ITC2317,1210075968,,TWS,,NORMAL,NSEFO,42691,SELL,Limit,NRML,DAY,44.5,75,0,Rejected,,75,0,0,14-10-2025 10:00:02,14-10-2025 10:00:02,NIFTY 14OCT2025 CE 25250,14-10-2025 10:00:02,01-01-1980 00:00:00,OEMS:RMS : Margin Exceeds :  - Set Limit:[31603097] Total Required Margin:[31664026.57] Available Margin[78457.1] Margin Shortfall[60929.57] for entity [Client]-[ITC2317] across [ALL|ALL|ALL],,SingleOrderLeg,0,False,,,9004,4,0,0,0
16,ITC2317,ITC2317,1210082032,,TWS,1000000066468134,NORMAL,NSEFO,42711,BUY,Limit,NRML,DAY,2.7,1800,0,Filled,2.7,0,1800,0,14-10-2025 10:19:35,14-10-2025 10:19:35,NIFTY 14OCT2025 CE 25550,14-10-2025 10:19:35,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
17,ITC2317,ITC2317,1210082033,,TWS,1000000066468137,NORMAL,NSEFO,42711,BUY,Limit,NRML,DAY,2.7,1800,0,Filled,2.7,0,1800,0,14-10-2025 10:19:35,14-10-2025 10:19:35,NIFTY 14OCT2025 CE 25550,14-10-2025 10:19:35,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
18,ITC2317,ITC2317,1210082034,,TWS,1000000066468139,NORMAL,NSEFO,42711,BUY,Limit,NRML,DAY,2.7,1800,0,Filled,2.7,0,1800,0,14-10-2025 10:19:35,14-10-2025 10:19:35,NIFTY 14OCT2025 CE 25550,14-10-2025 10:19:35,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
19,ITC2317,ITC2317,1210082035,,TWS,1000000066468140,NORMAL,NSEFO,42711,BUY,Limit,NRML,DAY,2.7,525,0,Filled,2.7,0,525,0,14-10-2025 10:19:35,14-10-2025 10:19:35,NIFTY 14OCT2025 CE 25550,14-10-2025 10:19:35,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
20,ITC2317,ITC2317,1210082049,,TWS,1300000062289078,NORMAL,NSEFO,42717,SELL,Limit,NRML,DAY,1.7,1800,0,Filled,1.7,0,1800,0,14-10-2025 10:19:43,14-10-2025 10:19:44,NIFTY 14OCT2025 CE 25700,14-10-2025 10:19:44,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
21,ITC2317,ITC2317,1210082050,,TWS,1300000062289083,NORMAL,NSEFO,42717,SELL,Limit,NRML,DAY,1.7,1800,0,Filled,1.7,0,1800,0,14-10-2025 10:19:43,14-10-2025 10:19:44,NIFTY 14OCT2025 CE 25700,14-10-2025 10:19:44,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
22,ITC2317,ITC2317,1210082051,,TWS,1300000062289087,NORMAL,NSEFO,42717,SELL,Limit,NRML,DAY,1.7,1800,0,Filled,1.7,0,1800,0,14-10-2025 10:19:43,14-10-2025 10:19:44,NIFTY 14OCT2025 CE 25700,14-10-2025 10:19:44,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
23,ITC2317,ITC2317,1210082052,,TWS,1300000062289089,NORMAL,NSEFO,42717,SELL,Limit,NRML,DAY,1.7,525,0,Filled,1.7,0,525,0,14-10-2025 10:19:43,14-10-2025 10:19:44,NIFTY 14OCT2025 CE 25700,14-10-2025 10:19:44,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
24,ITC2317,ITC2317,1210082149,,TWS,1000000068119685,NORMAL,NSEFO,42711,SELL,Limit,NRML,DAY,2.7,900,0,Filled,2.7,0,900,0,14-10-2025 10:21:12,14-10-2025 10:21:13,NIFTY 14OCT2025 CE 25550,14-10-2025 10:21:13,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
25,ITC2317,ITC2317,1210082252,,TWS,,NORMAL,NSEFO,53722,SELL,Limit,NRML,DAY,14.75,315,0,Rejected,,315,0,0,14-10-2025 10:24:35,14-10-2025 10:24:35,BANKNIFTY 28OCT2025 CE 60000,14-10-2025 10:24:35,01-01-1980 00:00:00,OEMS:RMS : Margin Exceeds :  - Set Limit:[31603097] Total Required Margin:[32083408.79] Available Margin[565335.01] Margin Shortfall[480311.79] for entity [Client]-[ITC2317] across [ALL|ALL|ALL],,SingleOrderLeg,0,False,,,9004,4,0,0,0
26,ITC2317,ITC2317,1210082264,,TWS,1700000031749900,NORMAL,NSEFO,53155,BUY,Limit,NRML,DAY,111.0,315,0,Filled,111,0,315,0,14-10-2025 10:24:55,14-10-2025 10:25:02,BANKNIFTY 28OCT2025 CE 58000,14-10-2025 10:25:02,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
27,ITC2317,ITC2317,1210082270,,TWS,1700000031858823,NORMAL,NSEFO,53722,SELL,Limit,NRML,DAY,14.8,315,0,Filled,14.805555555555555,0,315,0,14-10-2025 10:25:11,14-10-2025 10:25:11,BANKNIFTY 28OCT2025 CE 60000,14-10-2025 10:25:11,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
28,ITC2317,ITC2317,1210082284,,TWS,1700000031970207,NORMAL,NSEFO,53155,BUY,Limit,NRML,DAY,111.9,315,0,Filled,111.82777777777778,0,315,0,14-10-2025 10:25:29,14-10-2025 10:25:29,BANKNIFTY 28OCT2025 CE 58000,14-10-2025 10:25:29,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
29,ITC2317,ITC2317,1210082293,,TWS,1700000032026604,NORMAL,NSEFO,53722,SELL,Limit,NRML,DAY,14.95,315,0,Filled,14.95,0,315,0,14-10-2025 10:25:37,14-10-2025 10:25:46,BANKNIFTY 28OCT2025 CE 60000,14-10-2025 10:25:47,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
30,ITC2317,ITC2317,1210082387,,TWS,1700000032697853,NORMAL,NSEFO,53155,BUY,Limit,NRML,DAY,113.15,315,0,Filled,113.15,0,315,0,14-10-2025 10:27:22,14-10-2025 10:27:24,BANKNIFTY 28OCT2025 CE 58000,14-10-2025 10:27:24,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
31,ITC2317,ITC2317,1210082391,,TWS,1700000032742860,NORMAL,NSEFO,53722,SELL,Limit,NRML,DAY,14.7,315,0,Filled,14.7,0,315,0,14-10-2025 10:27:30,14-10-2025 10:27:31,BANKNIFTY 28OCT2025 CE 60000,14-10-2025 10:27:31,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
32,ITC2317,ITC2317,1210082418,,TWS,1700000032914440,NORMAL,NSEFO,53155,BUY,Limit,NRML,DAY,113.0,35,0,Filled,112.85,0,35,0,14-10-2025 10:27:57,14-10-2025 10:27:57,BANKNIFTY 28OCT2025 CE 58000,14-10-2025 10:27:57,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
33,ITC2317,ITC2317,1210082426,,TWS,1700000032958210,NORMAL,NSEFO,53722,SELL,Limit,NRML,DAY,14.65,35,0,Filled,14.7,0,35,0,14-10-2025 10:28:04,14-10-2025 10:28:04,BANKNIFTY 28OCT2025 CE 60000,14-10-2025 10:28:04,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
34,ITC2317,ITC2317,1210082434,,TWS,1700000033038731,NORMAL,NSEFO,53155,BUY,Limit,NRML,DAY,112.15,35,0,Filled,112.15,0,35,0,14-10-2025 10:28:17,14-10-2025 10:28:27,BANKNIFTY 28OCT2025 CE 58000,14-10-2025 10:28:27,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
35,ITC2317,ITC2317,1210082452,,TWS,1700000033117320,NORMAL,NSEFO,53722,SELL,Limit,NRML,DAY,14.6,35,0,Filled,14.6,0,35,0,14-10-2025 10:28:30,14-10-2025 10:28:30,BANKNIFTY 28OCT2025 CE 60000,14-10-2025 10:28:30,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
36,ITC2317,ITC2317,1210082453,,TWS,1700000033193285,NORMAL,NSEFO,53155,BUY,Limit,NRML,DAY,112.7,35,0,Filled,112.55,0,35,0,14-10-2025 10:28:43,14-10-2025 10:28:43,BANKNIFTY 28OCT2025 CE 58000,14-10-2025 10:28:43,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
37,ITC2317,ITC2317,1210082464,,TWS,1700000033224592,NORMAL,NSEFO,53722,SELL,Limit,NRML,DAY,12.0,35,0,Filled,14.45,0,35,0,14-10-2025 10:28:48,14-10-2025 10:29:07,BANKNIFTY 28OCT2025 CE 60000,14-10-2025 10:29:07,01-01-0001 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
38,ITC2317,ITC2317,1210086914,,TWS,1000000112894283,NORMAL,NSEFO,42711,BUY,Limit,NRML,DAY,1.5,1725,0,Filled,1.5,0,1725,0,14-10-2025 11:10:23,14-10-2025 11:10:23,NIFTY 14OCT2025 CE 25550,14-10-2025 11:10:23,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
39,ITC2317,ITC2317,1210086919,,TWS,1000000113028937,NORMAL,NSEFO,42687,SELL,Limit,NRML,DAY,37.0,1725,0,Filled,37.87608695652174,0,1725,0,14-10-2025 11:10:30,14-10-2025 11:10:31,NIFTY 14OCT2025 CE 25200,14-10-2025 11:10:31,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
40,ITC2317,ITC2317,1210088232,,TWS,1000000120783666,NORMAL,NSEFO,42711,BUY,Limit,NRML,DAY,2.0,1725,0,Filled,1.8,0,1725,0,14-10-2025 11:17:55,14-10-2025 11:17:55,NIFTY 14OCT2025 CE 25550,14-10-2025 11:17:55,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
41,ITC2317,ITC2317,1210088253,,TWS,,NORMAL,NSEFO,42687,SELL,Limit,NRML,DAY,28.0,1725,0,Rejected,,1725,0,0,14-10-2025 11:17:59,14-10-2025 11:17:59,NIFTY 14OCT2025 CE 25200,14-10-2025 11:17:59,01-01-1980 00:00:00,OEMS:RMS : Margin Exceeds :  - Set Limit:[31603097] Total Required Margin:[32804243.08] Available Margin[2100686.52] Margin Shortfall[1201146.08] for entity [Client]-[ITC2317] across [ALL|ALL|ALL],,SingleOrderLeg,0,False,,,9004,4,0,0,0
42,ITC2317,ITC2317,1210088265,,TWS,1000000121030111,NORMAL,NSEFO,42687,SELL,Limit,NRML,DAY,28.0,900,0,Filled,28.7,0,900,0,14-10-2025 11:18:07,14-10-2025 11:18:07,NIFTY 14OCT2025 CE 25200,14-10-2025 11:18:07,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
43,ITC2317,ITC2317,1210088300,,TWS,1500000101759584,NORMAL,NSEFO,42705,BUY,Limit,NRML,DAY,2.8,1800,0,Filled,2.7,0,1800,0,14-10-2025 11:18:32,14-10-2025 11:18:32,NIFTY 14OCT2025 CE 25450,14-10-2025 11:18:32,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
44,ITC2317,ITC2317,1210088301,,TWS,1500000101759595,NORMAL,NSEFO,42705,BUY,Limit,NRML,DAY,2.8,1800,0,Filled,2.7,0,1800,0,14-10-2025 11:18:32,14-10-2025 11:18:32,NIFTY 14OCT2025 CE 25450,14-10-2025 11:18:32,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
45,ITC2317,ITC2317,1210088302,,TWS,1500000101759611,NORMAL,NSEFO,42705,BUY,Limit,NRML,DAY,2.8,1800,0,Filled,2.7,0,1800,0,14-10-2025 11:18:32,14-10-2025 11:18:32,NIFTY 14OCT2025 CE 25450,14-10-2025 11:18:32,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
46,ITC2317,ITC2317,1210088303,,TWS,1500000101759612,NORMAL,NSEFO,42705,BUY,Limit,NRML,DAY,2.8,1800,0,Filled,2.7,0,1800,0,14-10-2025 11:18:32,14-10-2025 11:18:32,NIFTY 14OCT2025 CE 25450,14-10-2025 11:18:32,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
47,ITC2317,ITC2317,1210088304,,TWS,1500000101759614,NORMAL,NSEFO,42705,BUY,Limit,NRML,DAY,2.8,1275,0,Filled,2.7,0,1275,0,14-10-2025 11:18:32,14-10-2025 11:18:32,NIFTY 14OCT2025 CE 25450,14-10-2025 11:18:32,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
48,ITC2317,ITC2317,1210088315,,TWS,1000000121904913,NORMAL,NSEFO,42687,SELL,Limit,NRML,DAY,28.0,825,0,Filled,28.95,0,825,0,14-10-2025 11:18:53,14-10-2025 11:18:53,NIFTY 14OCT2025 CE 25200,14-10-2025 11:18:53,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
49,ITC2317,ITC2317,1210088341,,TWS,1000000122297401,NORMAL,NSEFO,42711,SELL,Limit,NRML,DAY,1.9,1800,0,Filled,1.9,0,1800,0,14-10-2025 11:19:12,14-10-2025 11:19:12,NIFTY 14OCT2025 CE 25550,14-10-2025 11:19:12,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
50,ITC2317,ITC2317,1210088342,,TWS,1000000122297402,NORMAL,NSEFO,42711,SELL,Limit,NRML,DAY,1.9,1800,0,Filled,1.9,0,1800,0,14-10-2025 11:19:12,14-10-2025 11:19:12,NIFTY 14OCT2025 CE 25550,14-10-2025 11:19:12,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
51,ITC2317,ITC2317,1210088343,,TWS,1000000122297403,NORMAL,NSEFO,42711,SELL,Limit,NRML,DAY,1.9,1800,0,Filled,1.9,0,1800,0,14-10-2025 11:19:12,14-10-2025 11:19:12,NIFTY 14OCT2025 CE 25550,14-10-2025 11:19:12,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
52,ITC2317,ITC2317,1210088344,,TWS,1000000122297404,NORMAL,NSEFO,42711,SELL,Limit,NRML,DAY,1.9,1800,0,Filled,1.9,0,1800,0,14-10-2025 11:19:12,14-10-2025 11:19:12,NIFTY 14OCT2025 CE 25550,14-10-2025 11:19:12,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
53,ITC2317,ITC2317,1210088345,,TWS,,NORMAL,NSEFO,42711,SELL,Limit,NRML,DAY,1.9,1275,0,Rejected,,1275,0,0,14-10-2025 11:19:12,14-10-2025 11:19:12,NIFTY 14OCT2025 CE 25550,14-10-2025 11:19:12,01-01-1980 00:00:00,OEMS:RMS : Margin Exceeds :  - Set Limit:[31603097] Total Required Margin:[31972339.09] Available Margin[250270.46] Margin Shortfall[369242.09] for entity [Client]-[ITC2317] across [ALL|ALL|ALL],,SingleOrderLeg,0,False,,,9004,4,0,0,0
54,ITC2317,ITC2317,1210088371,,TWS,1000000122653494,NORMAL,NSEFO,42711,SELL,Limit,NRML,DAY,1.5,75,0,Filled,1.95,0,75,0,14-10-2025 11:19:31,14-10-2025 11:19:31,NIFTY 14OCT2025 CE 25550,14-10-2025 11:19:32,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
55,ITC2317,ITC2317,1210088388,,TWS,1000000122814289,NORMAL,NSEFO,42711,SELL,Limit,NRML,DAY,1.5,150,0,Filled,1.9,0,150,0,14-10-2025 11:19:43,14-10-2025 11:19:43,NIFTY 14OCT2025 CE 25550,14-10-2025 11:19:43,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
56,ITC2317,ITC2317,1210088399,,TWS,1000000122939165,NORMAL,NSEFO,42711,SELL,Limit,NRML,DAY,1.5,150,0,Filled,1.9,0,150,0,14-10-2025 11:19:52,14-10-2025 11:19:52,NIFTY 14OCT2025 CE 25550,14-10-2025 11:19:52,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
57,ITC2317,ITC2317,1210089501,,TWS,1760420828343565243,NORMAL,BSEFO,873998,BUY,Limit,NRML,EOS,416.85,1000,0,Filled,416.85,0,1000,0,14-10-2025 11:21:56,14-10-2025 11:21:57,SENSEX 16OCT2025 CE 82000,14-10-2025 11:21:57,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
58,ITC2317,ITC2317,1210089502,,TWS,1760420828343565247,NORMAL,BSEFO,873998,BUY,Limit,NRML,EOS,416.85,1000,0,Filled,416.85,0,1000,0,14-10-2025 11:21:56,14-10-2025 11:21:57,SENSEX 16OCT2025 CE 82000,14-10-2025 11:21:57,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
59,ITC2317,ITC2317,1210089503,,TWS,1760420828343565248,NORMAL,BSEFO,873998,BUY,Limit,NRML,EOS,416.85,100,0,Filled,416.85,0,100,0,14-10-2025 11:21:56,14-10-2025 11:21:57,SENSEX 16OCT2025 CE 82000,14-10-2025 11:21:57,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
60,ITC2317,ITC2317,1210089515,,TWS,1760421073820086363,NORMAL,BSEFO,873713,SELL,Limit,NRML,EOS,470.0,1000,0,Filled,477.877,0,1000,0,14-10-2025 11:22:06,14-10-2025 11:22:07,SENSEX 16OCT2025 CE 81900,14-10-2025 11:22:06,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
61,ITC2317,ITC2317,1210089516,,TWS,1760421073820086364,NORMAL,BSEFO,873713,SELL,Limit,NRML,EOS,470.0,200,0,Filled,476.535,0,200,0,14-10-2025 11:22:06,14-10-2025 11:22:07,SENSEX 16OCT2025 CE 81900,14-10-2025 11:22:06,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
62,ITC2317,ITC2317,1210089524,,TWS,,NORMAL,BSEFO,873713,SELL,Limit,NRML,EOS,470.0,900,0,Rejected,,900,0,0,14-10-2025 11:22:19,14-10-2025 11:22:19,SENSEX 16OCT2025 CE 81900,14-10-2025 11:22:19,01-01-1970 00:00:00,OEMS:RMS : Margin Exceeds :  - Set Limit:[31603097] Total Required Margin:[32635130.48] Available Margin[540100.33] Margin Shortfall[1032033.48] for entity [Client]-[ITC2317] across [ALL|ALL|ALL],,SingleOrderLeg,0,False,,,9004,4,0,0,0
63,ITC2317,ITC2317,1210089530,,TWS,,NORMAL,BSEFO,873713,SELL,Limit,NRML,EOS,479.95,600,0,Rejected,,600,0,0,14-10-2025 11:22:26,14-10-2025 11:22:26,SENSEX 16OCT2025 CE 81900,14-10-2025 11:22:26,01-01-1970 00:00:00,OEMS:RMS : Margin Exceeds :  - Set Limit:[31603097] Total Required Margin:[32096338.38] Available Margin[554847.83] Margin Shortfall[493241.38] for entity [Client]-[ITC2317] across [ALL|ALL|ALL],,SingleOrderLeg,0,False,,,9004,4,0,0,0
64,ITC2317,ITC2317,1210089546,,TWS,1760421073820158816,NORMAL,BSEFO,873713,SELL,Limit,NRML,EOS,485.0,300,0,Filled,490.94,0,300,0,14-10-2025 11:22:49,14-10-2025 11:22:50,SENSEX 16OCT2025 CE 81900,14-10-2025 11:22:49,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
65,ITC2317,ITC2317,1210089559,,TWS,1700000055418954,NORMAL,NSEFO,53155,BUY,Limit,NRML,DAY,89.8,70,0,Filled,89.8,0,70,0,14-10-2025 11:23:23,14-10-2025 11:23:27,BANKNIFTY 28OCT2025 CE 58000,14-10-2025 11:23:27,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
